EVI,NDVI,NDWI,day,month,time,year,timestamp,SAR_VH,SAR_VV
1.0298479594037382,0.4273855538758037,-0.4641031144746863,28,12,1545984186000,2018,2018-12-28 08:03:06.000,-17.462805118185234,-10.585984407037374
0.8422908624192409,0.3534794151427043,-0.393054714377141,12,1,1547280184000,2019,2019-01-12 08:03:04.000,-17.30573563143409,-9.881508436852053
0.9221129493311948,0.43784763158793,-0.4876783057826321,17,1,1547712188000,2019,2019-01-17 08:03:08.000,-17.42260647153868,-10.537745236583982
0.8690014213743232,0.387907475594174,-0.4286165641941465,1,2,1549008186000,2019,2019-02-01 08:03:06.000,-16.738118139281262,-9.722287417610454
0.919066627073696,0.3514638069639875,-0.3899524613251522,6,2,1549440189000,2019,2019-02-06 08:03:09.000,-16.972445008842875,-9.18822001922203
0.9710847161643726,0.393366322131331,-0.4255475568228606,11,2,1549872186000,2019,2019-02-11 08:03:06.000,-17.16165021952619,-9.960871696502416
0.9782695081404434,0.4062328279232429,-0.4424486125690968,16,2,1550304189000,2019,2019-02-16 08:03:09.000,-17.441511394542456,-9.714169757266435
0.8388786132403249,0.4048065508491417,-0.4568597455560044,3,3,1551600184000,2019,2019-03-03 08:03:04.000,-17.485690350573517,-10.02637506875963
0.8920394012677534,0.3783095486208596,-0.4284824017410837,8,3,1552032186000,2019,2019-03-08 08:03:06.000,-17.431264410023037,-10.55860134916925
0.7622076117558976,0.3202444965658443,-0.3722021784991845,13,3,1552464185130,2019,2019-03-13 08:03:05.130,-17.516962185329007,-9.866154274730466
0.8654367079479068,0.3836638916618562,-0.4357299216646752,18,3,1552896187000,2019,2019-03-18 08:03:07.000,-17.377009936577778,-10.38993578740565
0.8553073055414409,0.3702977922183872,-0.4237708622313317,28,3,1553760190000,2019,2019-03-28 08:03:10.000,-16.994512465371383,-10.103733034519529
0.78548389367025,0.3663695458683813,-0.4221462189636402,2,4,1554192189000,2019,2019-04-02 08:03:09.000,-17.462743126937387,-10.519631840286278
0.8523155228804042,0.3433241153831008,-0.3873542821060972,12,4,1555056191000,2019,2019-04-12 08:03:11.000,-17.638144439115308,-10.557842963548815
0.8172984588842243,0.2889818251280969,-0.3340515858966579,17,4,1555488195000,2019,2019-04-17 08:03:15.000,-17.33255739476367,-9.996052446682276
0.6969081775005498,0.2768008441467265,-0.3330501776118813,22,4,1555920192000,2019,2019-04-22 08:03:12.000,-17.33255739476367,-9.996052446682276
0.7151928110699703,0.2278087064656228,-0.2749212898764554,27,4,1556352196000,2019,2019-04-27 08:03:16.000,-17.359109402451438,-10.377061640992713
0.7097020207525776,0.2779273594087989,-0.3303912238486308,2,5,1556784193000,2019,2019-05-02 08:03:13.000,-16.808896131724975,-9.509430973705854
